"Camera","Class","Count","Operation","RAI","TimePeriod"
"A03","Bat",0,31,0,"october.2018"
"A13","Bat",0,31,0,"october.2018"
"B02","Bat",0,31,0,"october.2018"
"B04","Bat",0,31,0,"october.2018"
"B06","Bat",0,31,0,"october.2018"
"B08","Bat",0,31,0,"october.2018"
"B10","Bat",0,31,0,"october.2018"
"B12","Bat",0,31,0,"october.2018"
"B14","Bat",0,31,0,"october.2018"
"C03","Bat",0,31,0,"october.2018"
"C07","Bat",0,31,0,"october.2018"
"C09","Bat",0,31,0,"october.2018"
"C11","Bat",0,31,0,"october.2018"
"C15","Bat",1,31,0.032258064516129,"october.2018"
"C17","Bat",0,31,0,"october.2018"
"D06","Bat",0,31,0,"october.2018"
"D12","Bat",0,31,0,"october.2018"
"D14","Bat",0,31,0,"october.2018"
"D16","Bat",0,31,0,"october.2018"
"E05","Bat",0,31,0,"october.2018"
"E07","Bat",0,31,0,"october.2018"
"E09","Bat",0,31,0,"october.2018"
"E13","Bat",0,31,0,"october.2018"
"E15","Bat",0,31,0,"october.2018"
"F04","Bat",0,31,0,"october.2018"
"F06","Bat",0,31,0,"october.2018"
"F08","Bat",0,31,0,"october.2018"
"F10","Bat",0,31,0,"october.2018"
"G09","Bat",0,31,0,"october.2018"
"G11","Bat",0,31,0,"october.2018"
"A03","Bird",0,31,0,"october.2018"
"A13","Bird",0,31,0,"october.2018"
"B02","Bird",2,31,0.0645161290322581,"october.2018"
"B04","Bird",0,31,0,"october.2018"
"B06","Bird",0,31,0,"october.2018"
"B08","Bird",0,31,0,"october.2018"
"B10","Bird",0,31,0,"october.2018"
"B12","Bird",0,31,0,"october.2018"
"B14","Bird",0,31,0,"october.2018"
"C03","Bird",1,31,0.032258064516129,"october.2018"
"C07","Bird",0,31,0,"october.2018"
"C09","Bird",0,31,0,"october.2018"
"C11","Bird",0,31,0,"october.2018"
"C15","Bird",0,31,0,"october.2018"
"C17","Bird",0,31,0,"october.2018"
"D06","Bird",0,31,0,"october.2018"
"D12","Bird",0,31,0,"october.2018"
"D14","Bird",0,31,0,"october.2018"
"D16","Bird",0,31,0,"october.2018"
"E05","Bird",0,31,0,"october.2018"
"E07","Bird",1,31,0.032258064516129,"october.2018"
"E09","Bird",0,31,0,"october.2018"
"E13","Bird",0,31,0,"october.2018"
"E15","Bird",0,31,0,"october.2018"
"F04","Bird",0,31,0,"october.2018"
"F06","Bird",0,31,0,"october.2018"
"F08","Bird",3,31,0.0967741935483871,"october.2018"
"F10","Bird",11,31,0.354838709677419,"october.2018"
"G09","Bird",0,31,0,"october.2018"
"G11","Bird",0,31,0,"october.2018"
